0.266307
0.017494
0.019728
0.041212
-0.121662
0.078021
0.194608
0.060532
0.305794
-0.041925
0.365254
-0.044771
-0.067539
0.082546
0.172572
-0.130868
-0.020737
0.056828
0.073487
0.107650
0.016742
0.095135
0.171492
-0.238890
0.298705
0.046126
-0.011879
-0.082711
0.240140
-0.137980
0.200495
0.036986
0.188219
-0.112738
-0.014676
0.073458
-0.013043
0.072659
0.300657
-0.078200
0.090432
0.069024
0.073888
-0.015040
-0.186709
-0.101291
-0.187227
-0.045068
-0.114543
-0.072717
